transaction_id,transaction_time,amount,merchant_latitude,merchant_longitude,customer_distance,transaction_hour,day_of_week,previous_fraud_count,avg_transaction_amount,transaction_frequency,device_type,ip_country_mismatch,card_age_days,is_fraud
TXN000732,2025/11/29 23:40,128.41,13.90493,143.82432,20.5,23,5,0,30.22,5.89,0,0,388,legitimate
TXN000733,2025/10/23 04:53,123.66,17.450355,-177.180562,2.2,4,3,0,386.35,3.81,2,0,1965,legitimate
TXN000734,2025/3/22 20:53,38.58,-40.285626,-130.882287,32.6,20,5,0,69.57,1.45,0,0,1593,legitimate
TXN000735,2025/3/18 22:30,64.73,41.619113,38.666781,11.9,22,1,0,37.1,6.97,1,0,201,legitimate
TXN000736,2025/10/30 20:39,48.61,-23.161543,-109.977156,31,20,3,1,33.43,0.7,0,0,38,legitimate
TXN000737,2025/10/19 22:31,126.01,-83.83006,-34.669244,47.1,22,6,0,67.63,6.12,2,0,1513,legitimate
TXN000738,2025/1/5 04:51,79.04,-76.488686,48.275269,9.8,4,6,0,65.66,3.04,0,0,2391,legitimate
TXN000739,2025/6/27 21:43,67.84,-56.759493,-68.360216,67,21,4,0,19.2,0.16,0,0,2749,legitimate
TXN000740,2025/5/24 04:35,164.62,-30.446798,-51.535071,1.8,4,5,0,17.67,3.13,0,0,255,legitimate
TXN000741,2025/2/7 05:15,23.01,43.256084,137.285512,1.2,5,4,0,63.27,0.07,2,0,1776,legitimate
TXN000742,2025/7/11 06:38,157.14,-42.83952,166.466596,78.1,6,4,0,331.09,6.05,0,0,502,legitimate
TXN000743,2025/5/4 01:26,4.62,5.809366,32.906268,2.9,1,6,0,80.89,6.04,1,1,203,legitimate
TXN000744,2025/7/13 23:29,19.82,-86.470917,73.663787,115.1,23,6,2,222.47,0.49,0,0,427,legitimate
TXN000745,2025/9/30 12:17,10.22,-18.925266,91.153483,108.9,12,1,0,133.85,4.13,0,0,1281,legitimate
TXN000746,2025/3/3 13:39,9.82,12.837759,-77.524337,83.2,13,0,0,202.8,2.76,1,0,2046,legitimate
TXN000747,2025/7/5 22:33,11.07,-6.692148,23.84826,25.2,22,5,0,76.68,7.41,0,0,1126,legitimate
TXN000748,2025/5/3 01:33,817.48,10.538448,114.63492,50.8,1,5,0,40.83,3.09,0,0,33,fraudulent
TXN000749,2025/1/27 11:10,99.63,0.283509,-19.586828,97.5,11,0,0,36.08,4.92,0,0,1393,legitimate
TXN000750,2025/6/9 03:28,123.6,-11.732783,76.116631,49.5,3,0,0,87.12,1.6,0,0,439,legitimate
TXN000751,2025/3/26 05:49,69.94,53.798144,109.503455,94.1,5,2,1,8.68,6.53,1,0,1307,legitimate
TXN000752,2025/11/22 18:48,64.83,-60.45003,-109.623827,2.2,18,5,0,33.77,6.33,0,0,2808,legitimate
TXN000753,2025/1/26 21:41,120.03,27.130802,39.031479,35.6,21,6,0,153.29,7.73,0,0,85,legitimate
TXN000754,2025/9/16 23:45,92.15,78.233767,120.331852,43.6,23,1,0,145.66,7.9,2,0,2422,legitimate
TXN000755,2025/12/7 01:00,66.5,-26.906178,-105.477851,,1,6,0,156.06,4.88,2,0,2423,legitimate
TXN000756,2025/1/26 05:46,94.97,68.008464,41.734384,,5,6,1,3.79,5.94,0,0,338,fraudulent
TXN000757,2025/5/19 08:32,87.85,29.19867,71.022715,206,8,0,0,41.5,4.44,0,0,655,legitimate
TXN000758,2025/12/17 14:07,40.33,35.913349,52.874764,0.5,14,2,0,18.82,6.44,0,0,46,legitimate
TXN000759,2025/2/4 05:38,109.05,13.688221,115.924093,73.7,5,1,0,3.35,7.5,0,0,561,legitimate
TXN000760,2025/8/1 03:05,793.89,45.857492,79.149954,0.8,3,4,1,132.58,3.2,0,0,1644,legitimate
TXN000761,2025/3/8 07:54,50.66,32.944414,-162.828463,,7,5,0,116.37,4.55,1,0,1767,legitimate
TXN000762,2025/5/3 13:59,64.02,-45.03051,-135.468558,27.2,13,5,0,25.46,3.1,0,0,2501,legitimate
TXN000763,2025/2/17 16:50,225.12,-37.073119,-70.014209,16.5,16,0,0,178.4,4.78,0,0,709,legitimate
TXN000764,2025/7/23 06:01,95.45,-16.855469,-64.069159,5.2,6,2,0,14.24,3.61,0,0,647,legitimate
TXN000765,2025/5/29 23:38,86.73,84.162573,-33.35677,25.9,23,3,0,3.92,5.66,0,0,2568,legitimate
TXN000766,2025/1/6 07:37,107.66,64.743121,-74.25185,64.5,7,0,0,49.42,1.89,0,0,39,legitimate
TXN000767,2025/7/28 21:57,104.54,-17.608418,-87.903922,24.7,21,0,0,149.73,2.25,1,0,2432,legitimate
TXN000768,2025/2/1 18:02,24.03,-62.342074,-104.640944,43.7,18,5,0,3.15,1.71,0,1,2423,legitimate
TXN000769,2025/12/10 06:00,31.23,-37.657309,11.391857,136,6,2,0,99.88,1.09,0,0,990,legitimate
TXN000770,2025/7/8 20:19,110.44,74.502365,-15.212648,39.7,20,1,0,39.07,3.13,0,0,737,legitimate
TXN000771,2025/2/21 22:15,4.05,82.608862,-140.42869,20.5,22,4,0,152.03,4,0,0,1284,legitimate
TXN000772,2025/5/3 00:57,21.72,29.082405,-75.604078,13.4,0,5,0,74.61,5.35,1,0,1799,legitimate
TXN000773,2025/6/23 07:09,215.79,-24.5085,131.40195,133.3,7,0,0,74.89,3.21,0,0,1459,legitimate
TXN000774,2025/12/27 15:24,72.33,-63.22032,136.129259,87.8,15,5,0,154.98,0.72,1,0,2491,legitimate
TXN000775,2025/2/8 18:08,38.74,-31.038462,96.835301,27,18,5,0,209.9,0.76,0,0,2235,legitimate
TXN000776,2025/9/14 07:51,8.94,-51.534468,64.568752,29,7,6,0,66,5.4,1,0,22,legitimate
TXN000777,2025/6/16 05:45,23.97,61.177936,-52.843728,35.2,5,0,0,116.38,5.67,0,0,802,legitimate
TXN000778,2025/10/14 03:49,28.77,88.421183,-11.568826,60.9,3,1,1,22.96,5.91,0,0,1471,legitimate
TXN000779,2025/12/4 21:23,295.45,-28.927518,-13.87983,58.1,21,3,1,10.07,0.76,1,0,672,legitimate
TXN000780,2025/3/5 16:29,200.4,35.044469,-117.921517,8.3,16,2,1,1.15,0.34,1,0,979,legitimate
TXN000781,2025/6/26 10:16,64.01,60.245524,9.078884,8.4,10,3,0,14.06,3.74,1,0,1969,legitimate
TXN000782,2025/1/23 21:31,59.73,-86.088793,80.574997,9.4,21,3,,15.02,5.34,1,0,1957,legitimate
TXN000783,2025/1/12 00:25,11.97,-9.278578,-149.788536,,0,6,0,24.99,0.9,0,1,858,legitimate
TXN000784,2025/10/29 02:32,41.66,61.589036,-5.383999,1.1,2,2,0,49.38,2.14,0,0,1963,legitimate
TXN000785,2025/10/8 22:59,106.98,6.244188,128.242606,17.9,22,2,0,253.11,4.69,1,0,361,legitimate
TXN000786,2025/3/7 01:55,6.36,-88.556943,171.269711,6.4,1,4,0,29.59,0.83,1,0,1209,legitimate
TXN000787,2025/11/18 05:21,15.03,85.718609,-130.753309,54.4,5,1,0,150.1,4.38,2,0,2912,legitimate
TXN000788,2025/5/10 22:59,62.23,65.81838,20.627042,50.2,22,5,0,39.53,2.22,2,0,2531,legitimate
TXN000789,2025/5/5 22:27,1309.65,23.146171,-120.793317,136.8,22,0,0,58.3,6.44,2,0,391,fraudulent
TXN000790,2025/6/22 11:52,24.31,-19.041287,44.419906,79.5,11,6,0,207.5,1.17,1,0,1771,legitimate
TXN000791,2025/4/30 20:24,443.83,41.1523,109.001449,0.6,20,2,0,32.74,1.55,2,0,1827,legitimate
TXN000792,2025/5/26 04:07,62.95,-37.860774,-11.717428,76,4,0,0,136.57,3.84,0,0,2547,legitimate
TXN000793,2025/9/3 11:06,36.12,22.385075,34.107804,53.1,11,2,0,32,0.19,0,0,752,legitimate
TXN000794,2025/10/19 03:32,13.94,43.46599,113.510088,143.5,3,6,0,17.68,3.91,0,0,471,legitimate
TXN000795,2025/7/23 02:37,79.6,19.104466,-79.961778,1.3,2,2,1,103.99,7.83,0,0,2373,legitimate
TXN000796,2025/5/4 00:01,143.28,-88.203044,18.63592,52.5,0,6,0,247.73,0.94,0,0,944,legitimate
TXN000797,2025/12/7 20:48,40.91,-88.299483,166.941977,,20,6,0,373.83,5.49,0,0,2406,legitimate
TXN000798,2025/3/9 07:04,82.16,-32.602264,-63.89425,13.5,7,6,0,11.31,5.7,1,0,960,legitimate
TXN000799,2025/1/14 19:02,54.24,44.938554,-87.552448,149.6,19,1,0,4.53,4,0,0,1755,legitimate
TXN000800,2025/9/8 17:36,35.15,32.95106,32.752075,88.9,17,0,0,3.47,0.95,0,0,2214,legitimate
TXN000801,2025/2/24 02:45,174.68,77.486083,156.727624,94.8,2,0,0,27.23,6.63,1,0,684,legitimate
TXN000802,2025/4/5 21:00,4.5,40.904738,-152.955177,52.9,21,5,0,225.45,1.43,2,0,922,legitimate
TXN000803,2025/6/27 02:22,43.47,59.048115,7.071459,57.6,2,4,0,49.3,6.9,0,0,2474,legitimate
TXN000804,2025/12/12 10:03,51.17,86.87882,10.618978,16.2,10,4,0,101.07,7.2,0,0,339,legitimate
TXN000805,2025/4/19 11:41,295.96,-20.668788,-13.68464,15.3,11,5,0,5.43,5.43,0,0,374,legitimate
TXN000806,2025/8/23 18:14,177.96,34.740461,-95.264035,24.1,18,5,0,181.68,1.18,0,0,102,legitimate
TXN000807,2025/5/8 22:41,50.38,23.17032,-176.524095,21.1,22,3,1,170.54,2.54,0,0,2909,fraudulent
TXN000808,2025/12/27 10:21,28.52,-85.767464,-129.424209,,10,5,0,93.01,4.84,0,0,2498,legitimate
TXN000809,2025/3/26 00:14,8.13,-10.003296,45.948341,59.4,0,2,0,220.89,4.53,1,0,1612,legitimate
TXN000810,2025/4/11 23:43,19.58,17.024841,169.910237,101.7,23,4,0,93.94,0.23,0,0,1914,legitimate
TXN000811,2025/1/2 02:20,4.56,-81.515783,-113.226481,188.5,2,3,0,30.71,6.8,0,0,1237,legitimate
TXN000812,2025/10/4 08:59,49.2,-21.623165,20.314387,102.8,8,5,0,5.84,1.71,0,0,433,legitimate
TXN000813,2025/3/7 05:41,4.31,80.552166,-164.599177,33.8,5,4,0,14.54,,0,0,722,legitimate
TXN000814,2025/12/29 15:30,105.01,37.831283,122.30722,92,15,0,0,21.23,4.01,0,0,2895,legitimate
TXN000815,2025/11/1 20:04,4.8,11.362767,-100.05749,12.3,20,5,0,20.69,6.19,1,0,1222,legitimate
TXN000816,2025/9/4 13:38,105.77,52.641884,135.069421,25.5,13,3,0,61.13,5.66,1,1,502,legitimate
TXN000817,2025/9/17 04:53,90.48,66.50025,154.716206,8.7,4,2,0,182.28,4.65,0,0,213,legitimate
TXN000818,2025/3/2 14:23,32.25,3.488296,4.012562,25.3,14,6,0,163.31,6.45,1,0,2845,legitimate
TXN000819,2025/1/16 07:13,92.69,47.361611,-125.579782,122.9,7,3,1,15.78,4.48,1,0,1335,legitimate
TXN000820,2025/7/3 17:04,52.04,-67.571732,152.802417,26.9,17,3,0,134.9,6.39,2,0,2817,legitimate
TXN000821,2025/6/23 07:14,259.22,62.329493,106.907996,82.5,7,0,0,19.82,0.9,1,0,799,legitimate
TXN000822,2025/3/26 03:55,13.94,-4.152963,83.206733,12.4,3,2,0,35.1,2.59,0,0,1723,legitimate
TXN000823,2025/10/2 16:45,54.91,89.609609,140.293076,21,16,3,0,8.78,3.98,0,0,700,legitimate
TXN000824,2025/6/28 05:27,44.38,-60.225718,100.470662,81,5,5,0,118.09,3.99,2,0,1000,legitimate
TXN000825,2025/8/10 04:13,75.05,52.51118,145.210808,15,4,6,0,158.02,3.52,0,0,2263,legitimate
TXN000826,2025/5/11 19:25,180.74,-36.652192,115.683088,83.5,19,6,0,216.68,5.73,0,0,54,legitimate
TXN000827,2025/8/12 11:03,24.42,27.885969,-131.987403,13,11,1,0,186.72,1.64,0,0,2132,legitimate
TXN000828,2025/1/8 15:14,5.37,-5.244845,-74.375665,53.1,15,2,0,239.41,5.49,0,0,1152,legitimate
TXN000829,2025/1/21 18:59,997.33,-71.590356,-99.293865,49.4,18,1,0,,5.82,1,0,2841,fraudulent
TXN000830,2025/9/7 10:30,73.99,2.983262,-91.911229,108.5,10,6,0,165.97,1.15,0,0,524,legitimate
TXN000831,2025/5/8 19:26,92.79,32.144665,155.054521,25.9,19,3,0,9.75,4.88,1,0,2816,legitimate
TXN000832,2025/11/30 15:20,5.37,-22.801122,-174.506549,24.8,15,6,0,133.35,0.94,1,0,259,legitimate
TXN000833,2025/3/12 16:41,465.3,12.640407,111.26897,27,16,2,0,13.74,7.31,0,0,2556,legitimate
TXN000834,2025/6/26 16:40,77.04,27.228719,-67.861481,3.8,16,3,0,119.64,6.67,0,0,286,legitimate
TXN000835,2025/12/10 07:24,246.76,82.312021,12.95379,114.8,7,2,0,104.83,2.94,0,0,2616,legitimate
TXN000836,2025/4/26 21:08,31.92,-85.80096,-46.050818,86.4,21,5,0,182.11,6.38,2,0,2687,legitimate
TXN000837,2025/12/15 03:42,24.9,3.710733,131.400073,139.6,3,0,1,11.28,4.62,2,0,1063,fraudulent
TXN000838,2025/3/24 09:09,5.6,-24.988912,-145.678631,,9,0,0,172.62,2.33,2,0,2277,legitimate
TXN000839,2025/2/19 03:57,23.7,-57.805846,25.121623,104.4,3,2,0,118.64,2.03,0,0,1108,legitimate
TXN000840,2025/4/3 14:31,149.36,-6.442503,-38.309692,66.6,14,3,0,156.7,7.57,0,0,1061,legitimate
TXN000841,2025/1/3 21:30,947.36,-18.905491,-90.914832,16.6,21,4,0,192.21,3.25,0,0,1937,legitimate
TXN000842,2025/8/15 12:35,45.9,25.619765,-3.761351,7.2,12,4,0,21.25,3.51,1,0,429,legitimate
TXN000843,2025/4/18 12:04,107.17,-32.261571,-150.410942,121,12,4,0,10.51,3.21,0,0,1378,fraudulent
TXN000844,2025/10/24 21:16,108.01,21.838222,27.96707,113.4,21,4,0,207.25,1.96,1,0,2743,legitimate
TXN000845,2025/7/3 12:56,271.94,-56.153605,-1.914894,99.8,12,3,0,20.11,5.29,0,0,1317,legitimate
TXN000846,2025/1/15 18:35,991.59,-38.434573,-171.820398,105.6,18,2,0,287.9,,0,0,2917,legitimate
TXN000847,2025/11/20 12:52,57.5,49.059289,-54.761798,12.5,12,3,0,175.58,6.91,2,0,1053,legitimate
TXN000848,2025/8/4 04:03,57.56,-0.214662,1.961654,75,4,0,,122.94,0.47,0,0,1328,legitimate
TXN000849,2025/4/20 15:18,180.47,-65.871725,-4.754847,39.6,15,6,0,45.12,5.07,1,0,415,legitimate
TXN000850,2025/10/5 12:52,34.41,9.629618,45.901877,0.2,12,6,1,140.76,5.65,2,0,2915,legitimate
TXN000851,2025/1/4 15:32,24.75,68.710548,-30.478987,6.8,15,5,0,110.54,6.04,1,0,1542,legitimate
TXN000852,2025/11/20 08:50,3.91,85.684696,-95.947841,0.6,8,3,0,26.46,6.26,0,0,2680,legitimate
TXN000853,2025/3/30 11:08,30.63,-60.53421,47.205896,6.7,11,6,0,89.9,0.68,0,0,2226,legitimate
TXN000854,2025/3/12 01:47,956.23,-78.27471,-64.114005,4.8,1,2,,220.26,2.02,1,0,463,fraudulent
TXN000855,2025/6/15 14:31,161.38,-86.424667,176.608243,34.3,14,6,0,109.19,6.79,1,0,2132,legitimate
TXN000856,2025/8/25 11:36,38.63,6.752137,63.663227,15.5,11,0,0,276.91,0.19,1,0,48,legitimate
TXN000857,2025/11/20 04:41,3964.98,-0.289311,-166.524077,9.8,4,3,0,37.52,4.61,0,0,1600,fraudulent
TXN000858,2025/2/19 16:52,93.3,-34.130113,139.447978,32,16,2,0,,1.97,0,0,1788,legitimate
TXN000859,2025/10/8 11:57,44.97,81.256272,-141.273357,12,11,2,0,8.39,2.12,2,1,344,legitimate
TXN000860,2025/7/19 07:27,107.95,35.750408,-117.184175,72.7,7,5,0,,4.23,1,0,1009,legitimate
TXN000861,2025/11/16 12:12,3.55,60.877654,171.749236,18.3,12,6,1,51.47,7.26,2,0,2245,legitimate
TXN000862,2025/11/20 07:34,2429.86,82.42389,43.881821,95.1,7,3,0,27.69,3.46,0,0,900,legitimate
TXN000863,2025/8/5 13:24,53.54,-83.051848,-107.425363,13.5,13,1,0,7.19,,2,0,374,legitimate
TXN000864,2025/7/2 17:02,67.62,-30.673114,123.119807,136.1,17,2,1,119.85,0.15,0,0,2078,legitimate
TXN000865,2025/11/21 17:29,130.47,19.179811,64.87018,60.7,17,4,0,200.23,6.96,0,0,2375,legitimate
TXN000866,2025/10/26 20:59,26.68,76.310393,-76.922286,121.3,20,6,0,203.94,6.59,1,0,956,legitimate
TXN000867,2025/12/8 21:06,95.7,-7.317548,-27.938862,33.1,21,0,0,255.48,1.62,1,0,2786,legitimate
TXN000868,2025/8/4 20:43,138.19,47.696147,-10.368941,,20,0,0,194.1,3.16,2,0,695,legitimate
TXN000869,2025/8/17 00:41,25.54,-43.93564,-123.831395,63.3,0,6,0,143.69,3.34,2,0,134,legitimate
TXN000870,2025/5/3 10:40,86.73,81.288071,-93.464317,1.5,10,5,1,65.61,1.68,1,0,2105,legitimate
TXN000871,2025/3/16 00:39,118.81,-74.511674,-117.41382,152.7,0,6,0,198.1,1.16,1,1,867,fraudulent
TXN000872,2025/1/23 07:23,16.86,-88.403377,19.456048,52.1,7,3,0,114.93,2.81,0,0,2228,legitimate
TXN000873,2025/5/29 23:14,146.03,39.389179,81.648014,12,23,3,0,61.25,7.4,2,0,1779,legitimate
TXN000874,2025/6/5 08:08,142.92,53.170831,-38.309373,133.7,8,3,0,88.97,6.01,0,0,366,legitimate
TXN000875,2025/8/3 10:10,18.29,56.561446,31.556372,155.9,10,6,0,,0.69,0,0,1671,legitimate
TXN000876,2025/10/21 17:25,52.51,-35.536634,-173.393172,43.3,17,1,0,13.66,3.68,1,0,320,legitimate
TXN000877,2025/6/13 17:30,118.22,-27.921174,69.272382,188.1,17,4,0,98.7,2.21,0,0,2130,legitimate
TXN000878,2025/8/25 23:19,47.27,-34.238411,-71.609364,174,23,0,0,67.45,7.36,2,0,1926,legitimate
TXN000879,2025/5/1 18:55,140.09,-47.591505,-136.179406,44.8,18,3,0,101.46,5.01,2,0,1886,legitimate
TXN000880,2025/3/15 21:57,32.57,76.948731,-10.378148,152.6,21,5,0,4.18,0.7,0,1,554,legitimate
TXN000881,2025/6/17 08:52,149.27,72.923788,135.331831,100,8,1,0,117.17,4.45,1,0,1393,legitimate
TXN000882,2025/10/8 11:11,34.25,-55.696881,-150.291581,100.1,11,2,0,12.66,1.46,2,0,1231,legitimate
TXN000883,2025/4/4 12:48,39.83,58.872732,-18.033234,63.3,12,4,0,24.62,5.12,0,0,1427,legitimate
TXN000884,2025/9/2 02:43,97.99,-21.701211,-2.052014,28.1,2,1,0,500.66,0.3,0,0,2400,legitimate
TXN000885,2025/10/15 08:14,31.18,-5.532913,-103.19939,1.8,8,2,1,128.17,0.95,0,0,1556,legitimate
TXN000886,2025/6/1 05:13,65.63,-3.095645,-10.905488,80.1,5,6,,15.28,6.7,1,0,124,legitimate
TXN000887,2025/8/9 13:12,9.39,-53.178636,12.194913,37.4,13,5,0,64.02,7.39,0,0,1096,legitimate
TXN000888,2025/10/3 06:40,236.27,-61.00977,33.10654,133.3,6,4,0,113.22,6.77,1,0,2213,legitimate
TXN000889,2025/7/11 23:43,279.39,73.997545,26.707464,42.3,23,4,0,112.63,7.49,0,0,1202,legitimate
TXN000890,2025/9/11 03:21,53.77,-2.342652,-70.548815,88.1,3,3,0,217.38,4.75,0,0,635,legitimate
TXN000891,2025/11/26 05:57,11.2,-34.211013,55.698651,25.9,5,2,0,147.93,1.32,1,0,1257,legitimate
TXN000892,2025/6/26 15:08,58.76,31.966249,0.453379,39.7,15,3,0,275.72,2.6,0,0,1259,legitimate
TXN000893,2025/5/8 21:18,242.32,-0.282996,151.620203,,21,3,1,67.04,5.14,0,0,2643,legitimate
TXN000894,2025/8/8 22:15,191.31,39.533567,-55.651738,74.7,22,4,0,224.49,6.32,1,0,110,legitimate
TXN000895,2025/1/28 06:27,91.67,-15.625623,-69.454195,6.2,6,1,0,216.85,6.69,0,0,2499,legitimate
TXN000896,2025/5/23 06:41,231.25,-1.829616,-16.982272,28.4,6,4,0,171.91,6.81,0,0,306,legitimate
TXN000897,2025/8/7 16:06,69.45,58.855146,-19.211895,5.3,16,3,0,66.11,0.95,0,0,2863,legitimate
TXN000898,2025/5/4 16:03,0.1,-55.347506,109.441234,3.2,16,6,1,147.02,5.52,0,0,990,legitimate
TXN000899,2025/11/10 11:41,191.55,-53.960417,168.931094,10.4,11,0,0,43.43,5.7,0,0,1157,legitimate
TXN000900,2025/4/2 01:09,18.95,-38.017794,120.758547,23,1,2,0,77.64,3.82,0,0,1007,legitimate
TXN000901,2025/11/20 21:56,1.07,-48.254939,-129.099326,20.6,21,3,0,65.15,2.39,0,0,1903,legitimate
TXN000902,2025/10/1 04:16,43.39,60.027514,-97.215475,,4,2,0,103.8,2.39,1,0,2720,legitimate
TXN000903,2025/12/28 19:53,157.31,1.211315,-68.208429,30.1,19,6,0,354.34,0.96,0,0,1217,legitimate
TXN000904,2025/2/13 02:08,33.23,-0.594627,-131.20656,,2,3,0,133.22,5.61,2,0,1208,fraudulent
TXN000905,2025/8/12 15:26,30.61,-46.355668,-88.99804,98.5,15,1,0,39.72,3.39,1,0,446,legitimate
TXN000906,2025/1/27 07:58,31.3,-52.709254,81.794548,22.3,7,0,0,18.5,5.18,0,0,1009,legitimate
TXN000907,2025/9/3 17:11,47.47,45.481252,28.225392,35.1,17,2,0,57.38,3.82,0,0,2395,legitimate
TXN000908,2025/8/5 22:59,111.56,-56.52187,69.669289,24.6,22,1,,19.02,2.45,1,0,1129,legitimate
TXN000909,2025/10/29 11:35,76.97,-18.532931,-93.062307,32,11,2,0,88.34,7.28,0,1,1051,legitimate
TXN000910,2025/6/14 10:39,19.14,-64.850341,178.050953,37.7,10,5,0,118.89,1.64,0,0,1005,legitimate
TXN000911,2025/7/27 22:41,33.39,-13.27232,-76.062757,234.5,22,6,0,14.23,7.82,0,0,2582,legitimate
TXN000912,2025/9/12 23:41,53.96,-8.844251,-174.244507,32.7,23,4,0,0.55,1.96,0,0,2537,legitimate
TXN000913,2025/9/13 09:20,103.74,88.699906,138.329273,39.8,9,5,0,83.32,7.36,1,0,2417,legitimate
TXN000914,2025/10/11 15:35,196.88,-67.392671,42.99573,6.1,15,5,1,161.69,6.36,1,0,1595,legitimate
TXN000915,2025/6/10 14:25,73.97,-21.020457,-143.737872,53.7,14,1,0,237.66,7.21,0,0,693,legitimate
TXN000916,2025/1/10 19:55,35.71,-58.321801,119.880034,2.3,19,4,0,88.68,4.82,1,0,1165,legitimate
TXN000917,2025/11/3 18:22,310.8,-27.500171,-108.056261,77.6,18,0,0,8.87,4.36,0,0,2681,legitimate
TXN000918,2025/11/9 13:54,13.94,-70.82951,-42.20707,92.2,13,6,0,513.07,4.93,1,0,371,legitimate
TXN000919,2025/10/10 02:29,167.81,73.349308,-72.80815,44.7,2,4,0,60.98,6.43,0,0,974,legitimate
TXN000920,2025/9/23 04:57,37.98,-52.124684,140.685557,113.9,4,1,0,96.59,5.75,0,0,591,legitimate
TXN000921,2025/6/27 16:16,235.53,45.530224,137.369082,44.5,16,4,0,17.89,,1,0,1350,fraudulent
TXN000922,2025/10/3 04:28,15.11,41.927521,-2.921215,18.3,4,4,0,34.06,7.42,0,0,1945,legitimate
TXN000923,2025/9/17 09:32,38.69,49.94957,99.342258,54,9,2,0,62.74,1.8,1,0,542,fraudulent
TXN000924,2025/1/22 05:12,5.39,-39.036418,-52.50503,10.8,5,2,0,71.88,0.43,0,1,469,legitimate
TXN000925,2025/3/19 21:47,184.3,-59.995687,64.32269,63.8,21,2,0,357.13,1.36,1,0,2648,legitimate
TXN000926,2025/6/21 22:34,11.16,40.976497,39.778171,71,22,5,0,287.19,7.9,1,0,995,legitimate
TXN000927,2025/6/6 18:44,70.15,-80.663586,77.104838,11.6,18,4,0,44.41,0.44,0,0,448,legitimate
TXN000928,2025/5/8 07:13,20.09,58.081551,-125.406586,105.7,7,3,0,7.21,6.48,0,0,600,legitimate
TXN000929,2025/12/24 04:37,244.08,-33.806907,-46.277407,56.7,4,2,0,31.37,1.87,0,0,1653,legitimate
TXN000930,2025/10/14 14:36,88.56,-15.650728,140.510461,7.7,14,1,0,71.86,0.13,0,0,107,legitimate
TXN000931,2025/12/11 08:13,265.67,6.847044,154.109887,57.6,8,3,0,244.16,6.9,0,0,1797,legitimate
TXN000932,2025/4/25 12:56,9.61,79.948729,-12.656953,11.9,12,4,0,112.92,1.77,0,0,472,legitimate
TXN000933,2025/11/14 01:59,81.43,1.552448,85.711593,5.9,1,4,0,215.02,,1,1,1650,legitimate
TXN000934,2025/5/18 23:56,49.14,45.905966,104.725541,11.4,23,6,0,97.4,2.82,1,0,730,legitimate
TXN000935,2025/9/30 08:01,107.95,47.640282,-32.36864,128.7,8,1,0,88.11,2.11,0,0,648,legitimate
TXN000936,2025/1/23 15:03,80.68,11.748943,20.472814,62.5,15,3,0,127.35,3.18,0,0,2083,legitimate
TXN000937,2025/3/3 14:07,3.58,27.882436,56.318367,4.1,14,0,0,35.22,4.22,0,0,461,legitimate
TXN000938,2025/3/15 21:48,2.64,-7.394266,-162.107293,42.9,21,5,0,6.55,7.81,0,0,1512,legitimate
TXN000939,2025/3/27 03:23,26.01,-20.905707,-8.314026,16.7,3,3,0,57.76,7.71,0,0,2846,legitimate
TXN000940,2025/6/8 06:25,67.26,-1.389542,141.398248,15.1,6,6,0,176.22,7.61,0,1,284,legitimate
TXN000941,2025/10/17 11:35,16.31,-7.581628,-140.723908,51.2,11,4,0,2.59,2.72,2,0,510,legitimate
TXN000942,2025/3/31 15:44,51.17,-13.07998,-167.55062,20.7,15,0,0,133.62,7.46,0,1,1542,fraudulent
TXN000943,2025/11/30 01:01,104.67,28.624911,79.328563,78.5,1,6,0,116.17,6.4,2,0,127,fraudulent
TXN000944,2025/9/10 16:26,42.66,4.824394,-55.486501,164.7,16,2,1,42.72,5.08,0,0,1261,legitimate
TXN000945,2025/3/13 16:48,8.62,-87.020908,-153.591255,72.7,16,3,0,34.91,1.69,1,0,2522,legitimate
TXN000946,2025/10/31 04:28,49.94,-1.219823,117.351449,129.6,4,4,0,58.55,5.37,0,0,260,legitimate
TXN000947,2025/6/21 03:01,87.27,12.924465,94.359616,58.6,3,5,0,10.02,5.89,1,1,2066,legitimate
TXN000948,2025/8/22 21:18,286.5,34.579019,169.439242,17.5,21,4,2,51.87,6.77,0,0,184,legitimate
TXN000949,2025/8/15 04:13,206.31,63.701746,-65.375345,109.6,4,4,0,430.17,7.61,2,0,2067,legitimate
TXN000950,2025/1/3 12:06,121.37,-87.499606,-97.88493,49,12,4,0,68.94,4.92,1,0,467,legitimate
TXN000951,2025/3/12 10:10,118.21,89.348723,-57.721838,69.6,10,2,0,201.63,7.52,1,0,1392,legitimate
TXN000952,2025/2/18 07:01,84.2,-64.098729,-50.589829,61.3,7,1,0,22.13,1.03,0,0,2471,legitimate
TXN000953,2025/9/6 20:35,29.91,-32.450426,14.628372,32,20,5,0,22.66,0.71,0,0,1891,legitimate
TXN000954,2025/4/20 17:20,23.47,-39.99559,76.279821,33.3,17,6,0,32.89,2.24,2,0,1527,legitimate
TXN000955,2025/12/2 15:19,76.29,-70.911078,-29.264391,39.3,15,1,0,132.75,4.46,0,0,425,legitimate
TXN000956,2025/10/29 08:57,37.25,-10.989684,-23.431463,32.9,8,2,0,213.23,3.31,0,0,884,legitimate
TXN000957,2025/3/14 11:39,52.55,-38.328304,-66.685895,80,11,4,0,135.23,4.85,0,1,1616,legitimate
TXN000958,2025/3/18 19:23,76.78,-19.268611,-23.714919,3.7,19,1,0,17,6.57,1,0,2812,legitimate
